registered,registration_target,decision,reason,title,primary_artist,album,album_artist,genre,duration_sec,file_path_linux,file_path_windows,file_ext,file_size_bytes
0,0,exclude,title looks like BGM/instrumental,花あかりの時 -Instrumental-,eufonius,"さくら、もゆ。 -as the Night's, Reincarnation- ミュージックコレクション [Disc1]",,Rap,325,"/mnt/d/yu28s/Music/music_centor/Compilations/さくら、もゆ。 -as the Night's, Reincarnation-/1-10 花あかりの時 -Instrumental-.m4a","D:\yu28s\Music\music_centor\Compilations\さくら、もゆ。 -as the Night's, Reincarnation-\1-10 花あかりの時 -Instrumental-.m4a",.m4a,14154114
0,0,review,soundtrack album,桜乃 -City of fairy tale-,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,166,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/01 桜乃 -City of fairy tale-.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\01 桜乃 -City of fairy tale-.m4a,.m4a,2576328
0,0,review,soundtrack album,軽快な通学路,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,160,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/02 軽快な通学路.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\02 軽快な通学路.m4a,.m4a,2559876
0,0,review,soundtrack album,すぷりんぐはずかむっ!,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,216,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/03 すぷりんぐはずかむっ!.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\03 すぷりんぐはずかむっ!.m4a,.m4a,3427470
0,0,review,soundtrack album,アコースティック・ロマンス,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,141,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/04 アコースティック・ロマンス.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\04 アコースティック・ロマンス.m4a,.m4a,2258890
0,0,review,soundtrack album,枕,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,176,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/05 枕.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\05 枕.m4a,.m4a,2818428
0,0,review,soundtrack album,桜が頬を染めた都会,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,144,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/06 桜が頬を染めた都会.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\06 桜が頬を染めた都会.m4a,.m4a,2271198
0,0,review,soundtrack album,それは、和やかで楽しい時間,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,84,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/07 それは、和やかで楽しい時間.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\07 それは、和やかで楽しい時間.m4a,.m4a,1351588
0,0,review,soundtrack album,You can't judge a book by its cover,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,129,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/08 You can't judge a book by its cov.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\08 You can't judge a book by its cov.m4a,.m4a,2044107
0,0,review,soundtrack album,そのうそ、ほんと,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,117,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/09 そのうそ、ほんと.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\09 そのうそ、ほんと.m4a,.m4a,1789762
0,0,review,soundtrack album,Recollection,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,131,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/10 Recollection.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\10 Recollection.m4a,.m4a,2100556
0,0,review,soundtrack album,遠景,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,142,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/11 遠景.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\11 遠景.m4a,.m4a,2250683
0,0,review,soundtrack album,夜語り,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,141,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/12 夜語り.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\12 夜語り.m4a,.m4a,2194703
0,0,review,soundtrack album,約束 -Fortune message-,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,194,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/13 約束 -Fortune message-.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\13 約束 -Fortune message-.m4a,.m4a,3132128
0,0,review,soundtrack album,忘れてしまった音たち,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,128,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/14 忘れてしまった音たち.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\14 忘れてしまった音たち.m4a,.m4a,1958778
0,0,review,soundtrack album,早く起きた朝は……,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,135,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/15 早く起きた朝は…….m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\15 早く起きた朝は…….m4a,.m4a,2059812
0,0,review,soundtrack album,心繋ぎ,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,191,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/16 心繋ぎ.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\16 心繋ぎ.m4a,.m4a,2976714
0,0,review,soundtrack album,BiographicalGroove!!!!!!!!,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,167,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/17 BiographicalGroove!!!!!!!!.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\17 BiographicalGroove!!!!!!!!.m4a,.m4a,2590958
0,0,review,soundtrack album,君色セレナーデ,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,115,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/18 君色セレナーデ.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\18 君色セレナーデ.m4a,.m4a,1755324
0,0,review,soundtrack album,Dark gradation,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,118,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/19 Dark gradation.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\19 Dark gradation.m4a,.m4a,1819274
0,0,review,soundtrack album,"""Theme of """"chokotan""""""",冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,110,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/20 _Theme of __chokotan___.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\20 _Theme of __chokotan___.m4a,.m4a,1686980
0,0,review,soundtrack album,新しき日々,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,203,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/21 新しき日々.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\21 新しき日々.m4a,.m4a,3280275
0,0,review,soundtrack album,勇猛たる鋼の守護者,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,178,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/22 勇猛たる鋼の守護者.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\22 勇猛たる鋼の守護者.m4a,.m4a,2873785
0,0,review,soundtrack album,世界の果て、桜の姫君,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,140,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/23 世界の果て、桜の姫君.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\23 世界の果て、桜の姫君.m4a,.m4a,2227829
0,0,review,soundtrack album,Reverberations,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,180,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/24 Reverberations.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\24 Reverberations.m4a,.m4a,2891984
0,0,review,soundtrack album,約束 -piano-,冨田敦,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,117,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/25 約束 -piano-.m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\25 約束 -piano-.m4a,.m4a,1834098
0,0,review,soundtrack album,言葉繋ぎ (OP Full ver.),花たん,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,260,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/26 言葉繋ぎ (OP Full ver.).m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\26 言葉繋ぎ (OP Full ver.).m4a,.m4a,4156215
0,0,review,soundtrack album,Brand New Voice (ED Full ver.),花たん,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,320,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/27 Brand New Voice (ED Full ver.).m4a,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\27 Brand New Voice (ED Full ver.).m4a,.m4a,5024568
0,0,review,soundtrack album,Brand New Voice (ED Full ver.),花たん,すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』,,Soundtrack,320,/mnt/d/yu28s/Music/music_centor/Compilations/すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』/27 Brand New Voice (ED Full ver.).mp3,D:\yu28s\Music\music_centor\Compilations\すきま桜とうその都会 オリジナルサウンドトラック 『sakurano』\27 Brand New Voice (ED Full ver.).mp3,.mp3,5121050
1,0,include,tagged vocal/music candidate,雪は何色,Kotoha,ましろ色シンフォニー SANA EDITION Maxi Single,,Soundtrack,206,/mnt/d/yu28s/Music/music_centor/Compilations/ましろ色シンフォニー SANA EDITION Maxi Single/01 雪は何色.m4a,D:\yu28s\Music\music_centor\Compilations\ましろ色シンフォニー SANA EDITION Maxi Single\01 雪は何色.m4a,.m4a,3321107
1,0,include,tagged vocal/music candidate,春を連れて,Kotoha,ましろ色シンフォニー SANA EDITION Maxi Single,,Soundtrack,242,/mnt/d/yu28s/Music/music_centor/Compilations/ましろ色シンフォニー SANA EDITION Maxi Single/02 春を連れて.m4a,D:\yu28s\Music\music_centor\Compilations\ましろ色シンフォニー SANA EDITION Maxi Single\02 春を連れて.m4a,.m4a,3942398
1,0,include,tagged vocal/music candidate,雪は何色 乾紗凪Ver.,乾紗凪,ましろ色シンフォニー SANA EDITION Maxi Single,,Soundtrack,206,/mnt/d/yu28s/Music/music_centor/Compilations/ましろ色シンフォニー SANA EDITION Maxi Single/03 雪は何色 乾紗凪Ver..m4a,D:\yu28s\Music\music_centor\Compilations\ましろ色シンフォニー SANA EDITION Maxi Single\03 雪は何色 乾紗凪Ver..m4a,.m4a,3333689
1,0,include,tagged vocal/music candidate,春を連れて 乾紗凪Ver.,乾紗凪,ましろ色シンフォニー SANA EDITION Maxi Single,,Soundtrack,242,/mnt/d/yu28s/Music/music_centor/Compilations/ましろ色シンフォニー SANA EDITION Maxi Single/04 春を連れて 乾紗凪Ver..m4a,D:\yu28s\Music\music_centor\Compilations\ましろ色シンフォニー SANA EDITION Maxi Single\04 春を連れて 乾紗凪Ver..m4a,.m4a,3948285
0,1,include,tagged vocal/music candidate,雪は何色(Inst.),ぱれっと,ましろ色シンフォニー SANA EDITION Maxi Single,,Soundtrack,206,/mnt/d/yu28s/Music/music_centor/Compilations/ましろ色シンフォニー SANA EDITION Maxi Single/05 雪は何色(Inst.).m4a,D:\yu28s\Music\music_centor\Compilations\ましろ色シンフォニー SANA EDITION Maxi Single\05 雪は何色(Inst.).m4a,.m4a,3351693
0,1,include,tagged vocal/music candidate,春を連れて Inst.,ぱれっと,ましろ色シンフォニー SANA EDITION Maxi Single,,Soundtrack,242,/mnt/d/yu28s/Music/music_centor/Compilations/ましろ色シンフォニー SANA EDITION Maxi Single/06 春を連れて Inst..m4a,D:\yu28s\Music\music_centor\Compilations\ましろ色シンフォニー SANA EDITION Maxi Single\06 春を連れて Inst..m4a,.m4a,3960579
1,0,include,tagged vocal/music candidate,六花のうた,舞崎なみ,ゆきいろ Original Maxi CD,,Soundtrack,346,/mnt/d/yu28s/Music/music_centor/Compilations/ゆきいろ Original Maxi CD/01 六花のうた.mp3,D:\yu28s\Music\music_centor\Compilations\ゆきいろ Original Maxi CD\01 六花のうた.mp3,.mp3,5539526
1,0,include,tagged vocal/music candidate,星空と踊る,片霧烈火,ゆきいろ Original Maxi CD,,Soundtrack,304,/mnt/d/yu28s/Music/music_centor/Compilations/ゆきいろ Original Maxi CD/02 星空と踊る.mp3,D:\yu28s\Music\music_centor\Compilations\ゆきいろ Original Maxi CD\02 星空と踊る.mp3,.mp3,4862011
1,0,include,tagged vocal/music candidate,ゆきいろ,KAKO,ゆきいろ Original Maxi CD,,Soundtrack,294,/mnt/d/yu28s/Music/music_centor/Compilations/ゆきいろ Original Maxi CD/03 ゆきいろ.mp3,D:\yu28s\Music\music_centor\Compilations\ゆきいろ Original Maxi CD\03 ゆきいろ.mp3,.mp3,4699834
1,0,include,tagged vocal/music candidate,六花のうた 日本語ver.,舞崎なみ,ゆきいろ Original Maxi CD,,Soundtrack,344,/mnt/d/yu28s/Music/music_centor/Compilations/ゆきいろ Original Maxi CD/04 六花のうた 日本語ver..mp3,D:\yu28s\Music\music_centor\Compilations\ゆきいろ Original Maxi CD\04 六花のうた 日本語ver..mp3,.mp3,5503179
1,0,include,tagged vocal/music candidate,新世界のα,Luna,アインシュタインより愛を込めて　Complete Vocal Collection,,Other,268,/mnt/d/yu28s/Music/music_centor/Compilations/アインシュタインより愛を込めて　Complete Vocal Collectio/01 新世界のα.m4a,D:\yu28s\Music\music_centor\Compilations\アインシュタインより愛を込めて　Complete Vocal Collectio\01 新世界のα.m4a,.m4a,4341591
1,0,include,tagged vocal/music candidate,願い星,Luna,アインシュタインより愛を込めて　Complete Vocal Collection,,Other,314,/mnt/d/yu28s/Music/music_centor/Compilations/アインシュタインより愛を込めて　Complete Vocal Collectio/02 願い星.m4a,D:\yu28s\Music\music_centor\Compilations\アインシュタインより愛を込めて　Complete Vocal Collectio\02 願い星.m4a,.m4a,4951462
1,0,include,tagged vocal/music candidate,Answer,Duca,アインシュタインより愛を込めて　Complete Vocal Collection,,Other,290,/mnt/d/yu28s/Music/music_centor/Compilations/アインシュタインより愛を込めて　Complete Vocal Collectio/03 Answer.m4a,D:\yu28s\Music\music_centor\Compilations\アインシュタインより愛を込めて　Complete Vocal Collectio\03 Answer.m4a,.m4a,4679756
1,0,include,tagged vocal/music candidate,新世界のα male ver,ヒヒョン,アインシュタインより愛を込めて　Complete Vocal Collection,,Other,264,/mnt/d/yu28s/Music/music_centor/Compilations/アインシュタインより愛を込めて　Complete Vocal Collectio/04 新世界のα male ver.m4a,D:\yu28s\Music\music_centor\Compilations\アインシュタインより愛を込めて　Complete Vocal Collectio\04 新世界のα male ver.m4a,.m4a,4178741
0,1,include,tagged vocal/music candidate,新世界のα inst,Luna,アインシュタインより愛を込めて　Complete Vocal Collection,,Other,268,/mnt/d/yu28s/Music/music_centor/Compilations/アインシュタインより愛を込めて　Complete Vocal Collectio/05 新世界のα inst.m4a,D:\yu28s\Music\music_centor\Compilations\アインシュタインより愛を込めて　Complete Vocal Collectio\05 新世界のα inst.m4a,.m4a,4365791
0,1,include,tagged vocal/music candidate,願い星 inst,Luna,アインシュタインより愛を込めて　Complete Vocal Collection,,Other,314,/mnt/d/yu28s/Music/music_centor/Compilations/アインシュタインより愛を込めて　Complete Vocal Collectio/06 願い星 inst.m4a,D:\yu28s\Music\music_centor\Compilations\アインシュタインより愛を込めて　Complete Vocal Collectio\06 願い星 inst.m4a,.m4a,4953441
0,1,include,tagged vocal/music candidate,Answer inst,Duca,アインシュタインより愛を込めて　Complete Vocal Collection,,Other,290,/mnt/d/yu28s/Music/music_centor/Compilations/アインシュタインより愛を込めて　Complete Vocal Collectio/07 Answer inst.m4a,D:\yu28s\Music\music_centor\Compilations\アインシュタインより愛を込めて　Complete Vocal Collectio\07 Answer inst.m4a,.m4a,4691770
0,1,include,tagged vocal/music candidate,新世界のα male ver inst,ヒヒョン,アインシュタインより愛を込めて　Complete Vocal Collection,,Other,262,/mnt/d/yu28s/Music/music_centor/Compilations/アインシュタインより愛を込めて　Complete Vocal Collectio/08 新世界のα male ver inst.m4a,D:\yu28s\Music\music_centor\Compilations\アインシュタインより愛を込めて　Complete Vocal Collectio\08 新世界のα male ver inst.m4a,.m4a,4273308
1,0,include,tagged vocal/music candidate,ユーフォリアム,鈴湯,アストラエアの白き永遠 -ETERNAL BEST-,,Soundtrack,284,/mnt/d/yu28s/Music/music_centor/Compilations/アストラエアの白き永遠 -ETERNAL BEST-/2-01 ユーフォリアム.m4a,D:\yu28s\Music\music_centor\Compilations\アストラエアの白き永遠 -ETERNAL BEST-\2-01 ユーフォリアム.m4a,.m4a,4514275
1,0,include,tagged vocal/music candidate,雪のエルフィンリート -White Eternity- ver.,Ceui,アストラエアの白き永遠 -ETERNAL BEST-,,Soundtrack,389,/mnt/d/yu28s/Music/music_centor/Compilations/アストラエアの白き永遠 -ETERNAL BEST-/2-02 雪のエルフィンリート -White Eternity- ver.m4a,D:\yu28s\Music\music_centor\Compilations\アストラエアの白き永遠 -ETERNAL BEST-\2-02 雪のエルフィンリート -White Eternity- ver.m4a,.m4a,6349362
1,0,include,tagged vocal/music candidate,この想い、ヒカリを乗せて ～魔法少女ムーンリーフのテーマ～,橘葉月(CV:白雪碧),アストラエアの白き永遠 -ETERNAL BEST-,,Soundtrack,265,/mnt/d/yu28s/Music/music_centor/Compilations/アストラエアの白き永遠 -ETERNAL BEST-/2-03 この想い、ヒカリを乗せて ～魔法少女ムーンリーフのテーマ～.m4a,D:\yu28s\Music\music_centor\Compilations\アストラエアの白き永遠 -ETERNAL BEST-\2-03 この想い、ヒカリを乗せて ～魔法少女ムーンリーフのテーマ～.m4a,.m4a,4352480
1,0,include,tagged vocal/music candidate,白いサクラ咲いて,山本美禰子,アストラエアの白き永遠 -ETERNAL BEST-,,Soundtrack,265,/mnt/d/yu28s/Music/music_centor/Compilations/アストラエアの白き永遠 -ETERNAL BEST-/2-04 白いサクラ咲いて.m4a,D:\yu28s\Music\music_centor\Compilations\アストラエアの白き永遠 -ETERNAL BEST-\2-04 白いサクラ咲いて.m4a,.m4a,4341663
1,0,include,tagged vocal/music candidate,smile again,雪々(CV:双葉まりか)&幸(CV:花宮すずね),アストラエアの白き永遠 -ETERNAL BEST-,,Soundtrack,297,/mnt/d/yu28s/Music/music_centor/Compilations/アストラエアの白き永遠 -ETERNAL BEST-/2-05 smile again.m4a,D:\yu28s\Music\music_centor\Compilations\アストラエアの白き永遠 -ETERNAL BEST-\2-05 smile again.m4a,.m4a,4881624
1,0,include,tagged vocal/music candidate,雪のエルフィンリート～elfin'Lied of snowy lullaby.～,山本美禰子,アストラエアの白き永遠 -ETERNAL BEST-,,Soundtrack,415,/mnt/d/yu28s/Music/music_centor/Compilations/アストラエアの白き永遠 -ETERNAL BEST-/2-06 雪のエルフィンリート～elfin'Lied of snowy.m4a,D:\yu28s\Music\music_centor\Compilations\アストラエアの白き永遠 -ETERNAL BEST-\2-06 雪のエルフィンリート～elfin'Lied of snowy.m4a,.m4a,6814089
1,0,include,tagged vocal/music candidate,White Eternity～Spring is in the air～ feat.鈴湯,鈴湯,アストラエアの白き永遠 -ETERNAL BEST-,,Soundtrack,417,/mnt/d/yu28s/Music/music_centor/Compilations/アストラエアの白き永遠 -ETERNAL BEST-/2-07 White Eternity～Spring is in the.m4a,D:\yu28s\Music\music_centor\Compilations\アストラエアの白き永遠 -ETERNAL BEST-\2-07 White Eternity～Spring is in the.m4a,.m4a,6672092
1,0,include,tagged vocal/music candidate,Dreams come true -花咲き誇る、地球のもとで-,Ceui,アストラエアの白き永遠 -ETERNAL BEST-,,Soundtrack,370,/mnt/d/yu28s/Music/music_centor/Compilations/アストラエアの白き永遠 -ETERNAL BEST-/2-08 Dreams come true -花咲き誇る、地球のもとで-.m4a,D:\yu28s\Music\music_centor\Compilations\アストラエアの白き永遠 -ETERNAL BEST-\2-08 Dreams come true -花咲き誇る、地球のもとで-.m4a,.m4a,6058501
1,0,include,tagged vocal/music candidate,White Eternity -special feat.鈴湯-,鈴湯,アストラエアの白き永遠 -ETERNAL BEST-,,Soundtrack,282,/mnt/d/yu28s/Music/music_centor/Compilations/アストラエアの白き永遠 -ETERNAL BEST-/2-09 White Eternity -special feat.鈴湯.m4a,D:\yu28s\Music\music_centor\Compilations\アストラエアの白き永遠 -ETERNAL BEST-\2-09 White Eternity -special feat.鈴湯.m4a,.m4a,4598804
1,0,include,tagged vocal/music candidate,雪のエルフィンリート,桃園にな,アストラエアの白き永遠 -ETERNAL BEST- [Disc 1],,Soundtrack,389,/mnt/d/yu28s/Music/music_centor/Compilations/アストラエアの白き永遠 -ETERNAL BEST- [Disc 1]/1-01 雪のエルフィンリート.m4a,D:\yu28s\Music\music_centor\Compilations\アストラエアの白き永遠 -ETERNAL BEST- [Disc 1]\1-01 雪のエルフィンリート.m4a,.m4a,6368679
1,0,include,tagged vocal/music candidate,White Eternity,新田恵海,アストラエアの白き永遠 -ETERNAL BEST- [Disc 1],,Soundtrack,282,/mnt/d/yu28s/Music/music_centor/Compilations/アストラエアの白き永遠 -ETERNAL BEST- [Disc 1]/1-02 White Eternity.m4a,D:\yu28s\Music\music_centor\Compilations\アストラエアの白き永遠 -ETERNAL BEST- [Disc 1]\1-02 White Eternity.m4a,.m4a,4562679
1,0,include,tagged vocal/music candidate,季節を抱きしめて ～blooming white love～,橋本みゆき,アストラエアの白き永遠 -ETERNAL BEST- [Disc 1],,Soundtrack,348,/mnt/d/yu28s/Music/music_centor/Compilations/アストラエアの白き永遠 -ETERNAL BEST- [Disc 1]/1-03 季節を抱きしめて ～blooming white love～.m4a,D:\yu28s\Music\music_centor\Compilations\アストラエアの白き永遠 -ETERNAL BEST- [Disc 1]\1-03 季節を抱きしめて ～blooming white love～.m4a,.m4a,5707720
1,0,include,tagged vocal/music candidate,アストラル アリア ～しあわせな永遠へと～,桃園にな・小鳥居夕花・桐谷華・卯衣・鈴谷まや・桃山いおん,アストラエアの白き永遠 -ETERNAL BEST- [Disc 1],,Soundtrack,303,/mnt/d/yu28s/Music/music_centor/Compilations/アストラエアの白き永遠 -ETERNAL BEST- [Disc 1]/1-04 アストラル アリア ～しあわせな永遠へと～.m4a,D:\yu28s\Music\music_centor\Compilations\アストラエアの白き永遠 -ETERNAL BEST- [Disc 1]\1-04 アストラル アリア ～しあわせな永遠へと～.m4a,.m4a,4972823
1,0,include,tagged vocal/music candidate,雪のエルフィンリート ～Never ending love song～,山本美禰子,アストラエアの白き永遠 -ETERNAL BEST- [Disc 1],,Soundtrack,404,/mnt/d/yu28s/Music/music_centor/Compilations/アストラエアの白き永遠 -ETERNAL BEST- [Disc 1]/1-05 雪のエルフィンリート ～Never ending love s.m4a,D:\yu28s\Music\music_centor\Compilations\アストラエアの白き永遠 -ETERNAL BEST- [Disc 1]\1-05 雪のエルフィンリート ～Never ending love s.m4a,.m4a,6596099
1,0,include,tagged vocal/music candidate,After snow -白き永遠-,Ceui,アストラエアの白き永遠 -ETERNAL BEST- [Disc 1],,Soundtrack,364,/mnt/d/yu28s/Music/music_centor/Compilations/アストラエアの白き永遠 -ETERNAL BEST- [Disc 1]/1-06 After snow -白き永遠-.m4a,D:\yu28s\Music\music_centor\Compilations\アストラエアの白き永遠 -ETERNAL BEST- [Disc 1]\1-06 After snow -白き永遠-.m4a,.m4a,5960042
1,0,include,tagged vocal/music candidate,アストラル アリア ～しあわせな永遠へと～,新田恵海,アストラエアの白き永遠 -ETERNAL BEST- [Disc 1],,Soundtrack,311,/mnt/d/yu28s/Music/music_centor/Compilations/アストラエアの白き永遠 -ETERNAL BEST- [Disc 1]/1-07 アストラル アリア ～しあわせな永遠へと～.m4a,D:\yu28s\Music\music_centor\Compilations\アストラエアの白き永遠 -ETERNAL BEST- [Disc 1]\1-07 アストラル アリア ～しあわせな永遠へと～.m4a,.m4a,5019526
